ID,Pays,Type_Culture,Superficie_Ha,Température_Moyenne,Précipitations,Humidité_Sol,pH_Sol,Engrais_Appliqué,Irrigation,Densité_Semis,Temps_Maturation_Jours,Météo_Extrême,Coût_Production_Ha,Main_d'Oeuvre,Disponibilité_Machines,Rendement_Tonnes_Ha,Classe_Optimisation
4641,Nigeria,Maïs,44.586486389700944,35.36368176819238,1092.7215100153649,39.81325628736212,4.976944106725789,128.09729145467972,253.8478312007723,111.6629577005286,111,Sécheresse,492.772916117557,4,Moyenne,2.218810129750005,Moyennement Optimisé
4642,Sénégal,Riz,1.3177120246870304,39.18072125040197,341.8907939379368,55.720917016675166,7.997634797227852,67.47965075171504,364.3579308440444,190.8311408540788,108,Inondation,964.7440787322928,10,Moyenne,1.6573216386640963,Non Optimisé
4643,Burkina Faso,Maïs,1.2222948878733253,39.53926388669984,332.0409650834972,48.26364371087653,5.011421189593406,145.9562731158282,376.93026611070974,99.09094491902208,93,Vents violents,1632.6239734470455,3,Faible,4.449676651216104,Optimisé
4644,Sénégal,Maïs,24.66495047501793,24.304982058123265,383.4788647073402,16.10133619212761,8.117256876835162,199.49749748125376,391.73964980727146,11.934713346618253,96,Vents violents,688.274005256758,35,Moyenne,2.4176460416976018,Moyennement Optimisé
4645,Côte d'Ivoire,Sorgho,16.046061182344985,33.08888104125428,1099.7029864101285,37.29040699171776,5.37932359950835,43.37035048857059,356.4067495135031,30.92841400321034,133,Vents violents,1622.682430481774,41,Élevée,4.748393124989315,Optimisé
4646,Sénégal,Maïs,27.174224335533232,37.12948100724641,1268.0121202887294,45.383600152490494,6.053202155832354,63.95764169849394,58.62843532438472,85.76920201896691,127,Vents violents,106.72649724130648,5,Moyenne,1.8443898338162408,Non Optimisé
4647,Togo,Manioc,17.24845373845991,39.24619055914387,897.1628620776621,20.100952996372865,7.540592296606659,119.27955456823916,416.95907153590304,42.10680330960564,76,Aucune,761.4085989979081,47,Faible,5.033891280336103,Optimisé
4648,Mali,Manioc,43.97112920606296,22.85493554626811,419.2535745089445,15.02713038251887,4.954612962985443,132.9619776805074,383.3730483946569,71.4144468043857,111,Vents violents,1981.3609448726709,30,Faible,4.91051431836548,Optimisé
4649,Ghana,Manioc,8.904958362550122,38.9816923126538,637.8369079758722,17.401204557725947,8.398894113557745,198.6557909225856,186.72752489727677,175.5178920077755,171,Aucune,1830.9021056111867,3,Élevée,1.9714682910972532,Non Optimisé
4650,Mali,Manioc,3.335246421511841,24.509265837820703,1269.808738426542,58.16075603586037,7.496467628881419,99.14485380875418,204.3414449613929,140.80552689919276,126,Sécheresse,1329.2080309938954,30,Moyenne,2.8944713394980504,Non Optimisé
4651,Sénégal,Coton,17.474450637138386,31.449005653070664,866.3703509756131,52.25248497882134,5.542049465002889,43.81185572786144,276.7825816846808,130.82886518970702,167,Vents violents,1035.3872439034244,3,Faible,0.7622053058241605,Non Optimisé
4652,Bénin,Riz,7.387444275681714,33.085765440471505,786.461783515304,52.897021658621206,8.05041747084887,176.59374188330875,496.41708220039874,84.7147684202103,119,Inondation,1446.199034953239,44,Élevée,1.5214507995054103,Non Optimisé
4653,Nigeria,Maïs,29.780188006733024,37.590332418566746,1056.8037835633177,22.31185775897393,4.665801394824669,142.00729327083323,372.103203902447,156.54853940684546,116,Aucune,1963.62921998784,13,Élevée,3.057305137241577,Non Optimisé
4654,Mali,Coton,23.88837387788275,36.07350334484581,661.1478237796589,37.9119078364585,4.543509355152334,123.97737880932723,418.8900955573453,199.70766464256977,109,Aucune,157.47982784742106,2,Élevée,2.1199054696819664,Moyennement Optimisé
4655,Nigeria,Sorgho,35.54422135874435,38.69055613585113,205.6003907659912,34.378562948286174,5.794712036038981,172.97151636204197,102.82983931064726,73.30574833272638,114,Vents violents,623.8616192483393,39,Élevée,2.4212323793440653,Moyennement Optimisé
4656,Côte d'Ivoire,Riz,4.103287200058418,35.74740563566565,1422.9974070772926,51.71530912781458,4.906152207117666,15.270398948183272,252.88053327902887,136.88489737348857,60,Vents violents,1990.877557167866,49,Élevée,2.174260608289188,Non Optimisé
4657,Nigeria,Coton,37.842211786406985,26.774732147095254,1123.7600253409637,31.087187137162573,7.779697537905273,90.95950153523108,281.32705627252017,48.36216100692992,143,Vents violents,1248.2433887568134,29,Élevée,1.2873908736960704,Non Optimisé
4658,Bénin,Mil,14.190002866360564,23.576974021715152,1445.4389395628789,36.8946565867639,6.038061349580824,177.83074042238957,22.118450502742803,28.715476473802404,139,Aucune,1488.7198628437948,7,Moyenne,0.6155081937170327,Non Optimisé
4659,Nigeria,Riz,33.73595149317626,23.113140689053303,1305.050051517264,39.05437946427722,6.9784002967845336,16.56237156477671,55.749682325697215,194.52662055905117,112,Inondation,1532.3030516240444,36,Élevée,2.380645188899635,Non Optimisé
4660,Côte d'Ivoire,Riz,14.904708971662744,21.75074279780898,686.1213633653064,28.567556080415983,7.79160255078655,114.66173857949428,107.21616737339484,48.71735562927775,143,Inondation,850.9057213872222,38,Faible,0.9539430803394976,Non Optimisé
4661,Togo,Riz,41.7726460892343,38.64801316565551,692.1967295938925,11.69686758220582,5.11197285046746,62.13643788457968,441.6967913813985,29.51005673156686,174,Vents violents,1887.88384055747,35,Faible,3.840247216421986,Non Optimisé
4662,Nigeria,Riz,41.787428022285525,29.723941197208312,387.4764997208547,34.76175117120815,8.394724007225086,113.20335774762952,387.5881886627945,101.74028376302624,128,Vents violents,412.5123245467994,23,Élevée,1.418370829672405,Non Optimisé
4663,Bénin,Sorgho,15.66232764731806,39.307323674166895,1249.486625439827,34.66338327116864,7.1061634540867225,19.19742467956649,243.1570133337393,142.32071390623923,105,Sécheresse,1641.403733101152,7,Moyenne,0.9040249978202312,Non Optimisé
4664,Ghana,Manioc,45.52297206936966,35.49771749346377,1005.6256981529768,12.042491295741804,4.76164900154066,108.23976663072912,392.1047572732037,10.077562021398062,116,Vents violents,1147.8771419592274,3,Moyenne,1.3435231103826188,Non Optimisé
4665,Bénin,Maïs,16.391369835057766,39.07558188817757,532.5401084235608,34.31417735427715,6.661187809758129,102.37261804954862,260.6272172748952,85.86642042793906,113,Sécheresse,646.4320481433363,44,Moyenne,0.5829954887343834,Non Optimisé
4666,Ghana,Cacao,44.83682472101825,37.37140751468567,1448.0492212602685,35.55716855148459,7.983450941410027,12.94707261863255,460.9562615352826,99.19578052795664,162,Inondation,1010.3255695960618,10,Élevée,2.4915339860424397,Non Optimisé
4667,Côte d'Ivoire,Manioc,10.060432812636677,31.666619385384617,1198.1449585545406,16.723168263309155,8.091649347707584,46.795869396696176,142.62018693677624,103.7078031372357,166,Vents violents,1112.8819597487627,18,Élevée,5.159675584948048,Optimisé
4668,Togo,Coton,14.751798783417664,24.51666079689806,1347.3689342889088,17.199815290408473,7.491357947846863,26.84278622210772,59.42842840978152,86.28409806485358,70,Inondation,790.96124300412,41,Élevée,2.346998190629229,Moyennement Optimisé
4669,Côte d'Ivoire,Sorgho,44.26730988441117,25.080956251952852,426.2330385339585,56.82644573752029,8.388901836362297,95.06859629901967,24.515121455818857,39.08701770846932,179,Inondation,679.370247430625,34,Faible,5.430732796971578,Optimisé
4670,Nigeria,Sorgho,4.500726651600503,27.42756015831959,970.3539828776176,19.51913234144261,6.496089513020864,56.70273699298269,219.10810564495333,145.41209100560985,83,Vents violents,942.8851730761728,30,Faible,4.260760543544911,Optimisé
4671,Mali,Riz,35.23837490140568,20.485951606842583,1488.1220160545502,25.60603224043257,6.112236034988602,103.64637882694106,152.6331751802415,131.11899855571193,133,Inondation,1689.4213550669258,9,Moyenne,3.608314905758231,Non Optimisé
4672,Côte d'Ivoire,Coton,34.25858366731534,33.33677815632581,654.2912830074889,24.88362845421864,5.3835242571503645,112.73532575396229,483.6969930312469,16.270994551276853,160,Vents violents,1453.6799653075277,32,Élevée,2.573658724964349,Non Optimisé
4673,Sénégal,Cacao,48.62191879852256,31.103412340797924,724.3795194944431,42.878894809684326,6.330101253461319,1.5174845807407022,441.1953581782623,124.53868171017348,139,Aucune,254.5246774533913,10,Élevée,5.346115575991552,Optimisé
4674,Mali,Coton,48.62770934515415,22.02052494554776,898.2300482410368,42.09818727910264,7.929379242648269,173.9591458354574,214.9672120779306,153.02803953896614,137,Sécheresse,1556.2770029277958,29,Faible,0.6062975228483201,Non Optimisé
4675,Bénin,Riz,24.284378953811743,36.4976661546581,257.9013202756124,55.63618807724973,4.717785532015716,29.476484446856976,8.309052339584289,33.94000546412513,174,Aucune,1863.5254437490985,14,Faible,4.151896790862093,Optimisé
4676,Burkina Faso,Maïs,33.09100115265085,36.45349209863541,493.5891643876272,30.139086722228093,5.396088370172392,168.44193743738433,47.002025991032205,154.91375111524178,68,Aucune,1920.7226945885925,6,Élevée,3.706902183494607,Non Optimisé
4677,Bénin,Riz,8.211566011957851,22.371407392721405,619.7561736564087,49.00355150659177,8.386394931720794,108.75473638485585,107.707015310128,59.373443627816265,154,Vents violents,872.0058518644086,5,Élevée,2.102104310742435,Moyennement Optimisé
4678,Ghana,Maïs,11.690820299815892,24.07779172136378,212.04151197089809,28.87121378883871,7.661604726955206,45.72669094609125,196.12256091106065,138.76801512749813,147,Vents violents,1842.1784803186868,21,Élevée,0.8688214106013048,Non Optimisé
4679,Ghana,Sorgho,28.14271688727556,25.007753066479257,610.4478713353063,22.00223534139714,5.613721290239345,156.10671533797347,400.84146578539327,137.14177447179674,160,Inondation,418.39078208685766,4,Élevée,1.88881849350696,Non Optimisé
4680,Ghana,Cacao,12.260799817175627,30.512898199887623,908.8944148292632,54.56386064701983,7.853340802170381,129.09415030747516,426.4052380982843,117.48135656065357,69,Sécheresse,859.1146244211036,6,Faible,0.9113662875756544,Non Optimisé
4681,Togo,Cacao,11.23522986546094,38.89833783819781,225.06969522341552,34.18309583557277,5.07724479301192,130.67924388554752,499.5497942198213,52.32030801352074,82,Vents violents,1062.8566265576692,18,Moyenne,5.625935838515436,Optimisé
4682,Mali,Coton,1.630643846258006,33.305603394407086,891.3813699122669,29.5255473784402,7.167217537033085,62.16172473615311,265.56371921519985,62.07957707908273,121,Aucune,447.2341579368029,8,Élevée,0.5518004657493631,Non Optimisé
4683,Côte d'Ivoire,Coton,4.130489476442945,33.62177647599776,1239.699513630722,55.281515159564414,5.297103811320938,80.54482299658048,474.033837464337,99.84389791061491,126,Inondation,1408.0134792685078,44,Faible,2.813317307079658,Non Optimisé
4684,Sénégal,Coton,35.71576124677058,25.827965005176665,389.8693116629772,56.97039172044736,6.624186649065667,107.20981952075728,326.5923417922411,15.037098991539624,169,Aucune,881.5885814340832,3,Faible,4.530192594663744,Optimisé
4685,Burkina Faso,Maïs,1.2093882892338694,32.48286067140738,1449.8218112236732,32.57143024262035,7.027697247643785,74.03055787368251,238.9786676295614,89.14802203386998,61,Vents violents,343.53636114861115,1,Faible,2.2049851711803528,Moyennement Optimisé
4686,Ghana,Maïs,44.84118371191933,24.226028678803207,739.4867183691812,10.9839156267327,7.434477348230409,72.74153864867307,67.5074223420783,141.75352419178495,85,Inondation,1101.197654515589,37,Élevée,2.009966875849769,Non Optimisé
4687,Bénin,Mil,4.393714085262691,34.22076487122943,769.8235091061546,11.623114053914792,8.127119925264601,168.78874878749346,458.29927551014055,10.438512211064568,173,Aucune,644.8575571889065,23,Moyenne,5.929698920955942,Optimisé
4688,Mali,Riz,8.250434562512945,24.697172931491693,869.2348786404186,40.45167050612433,7.673808266600146,192.64404303035093,446.91813583292407,150.39289318676174,162,Inondation,1887.956968217064,27,Moyenne,0.8777182452760306,Non Optimisé
4689,Togo,Manioc,17.3469993818638,20.279696329700105,711.117158492734,52.6010254712118,5.692752499106746,96.18866375746838,439.717461865644,91.89674126187896,112,Sécheresse,1668.7288366484072,36,Moyenne,3.946919757085757,Non Optimisé
4690,Sénégal,Mil,36.46946878046972,30.473828491270268,1048.0906457337746,53.76189897343578,7.872277013811932,172.91842142726858,481.8385645217125,102.50990658871224,128,Inondation,1654.2031655491198,45,Moyenne,3.820408203570511,Non Optimisé
4691,Côte d'Ivoire,Mil,35.18542170170825,25.959921459164256,431.29621458492807,55.057399301989385,4.750914764523266,159.91532848561368,409.5294646754352,52.18318028217229,114,Inondation,1321.1421542056637,45,Élevée,1.765742504381257,Non Optimisé
4692,Togo,Mil,12.704713911252815,32.579333412949,1396.5285307672427,50.37575408437103,7.445761472504127,97.56145848157018,2.773808492462948,88.67242583829473,99,Sécheresse,284.01329421688746,20,Élevée,4.957694510840199,Optimisé
4693,Burkina Faso,Manioc,16.686143910667298,34.921304985158415,1328.8135204566488,53.61248156308588,6.43317404207362,132.41625872583722,357.5200167924024,106.12649112633044,144,Vents violents,946.6645097426828,12,Élevée,2.958147701788968,Moyennement Optimisé
4694,Bénin,Manioc,41.15097262521857,36.27578334668925,1038.2008669857923,52.082183396007935,6.258506992646258,13.081981407134457,207.9184639211596,195.96777467661016,113,Sécheresse,1331.297125391909,35,Faible,4.030294242088166,Optimisé
4695,Ghana,Mil,25.09054764067622,39.629550679957305,1226.1639426569343,52.009313068717184,7.302023254876543,128.5718029199796,472.0573036323248,127.70432370952804,162,Vents violents,477.2398750513278,5,Moyenne,1.612157022487685,Non Optimisé
4696,Côte d'Ivoire,Cacao,23.181014338026177,31.11155056567188,1121.0872443792166,26.373406454702323,4.742541062513656,48.76116344472248,392.1625556374429,129.80370220910967,103,Sécheresse,864.374556091584,1,Élevée,0.6373226042548709,Non Optimisé
4697,Mali,Sorgho,31.85709668555832,29.649520118205537,816.6944729952946,29.6850184774004,7.991894295639108,187.53079468273276,401.5681099943109,199.4224152757129,133,Inondation,1015.288602139517,17,Élevée,1.299959568220718,Non Optimisé
4698,Ghana,Mil,23.113929859763594,24.911269672157637,402.2659357905205,25.85269349559315,5.535829240614106,133.54361362850324,54.41256184263293,16.8445608142334,130,Aucune,1684.9719235963553,32,Moyenne,1.722009150485881,Non Optimisé
4699,Mali,Cacao,21.98308592193393,34.93716023274611,621.4947780688609,17.72858821562631,7.756870195048261,124.10732595518574,232.1012815125472,175.54067987669362,74,Sécheresse,823.0880564982347,4,Élevée,4.537917225280781,Optimisé
4700,Côte d'Ivoire,Coton,40.030879268702265,29.654096574897903,1349.822510966496,26.60308718833618,5.790970386089835,181.08148962904644,227.9242796260797,160.2813035859244,135,Vents violents,763.7125061246562,2,Faible,3.330391051962904,Moyennement Optimisé
4701,Togo,Cacao,46.60547492735206,26.54099884381913,1065.620665262421,55.37009155614105,7.436084358789649,149.39600006429356,247.28509732477715,18.96350906093347,148,Inondation,1479.088410598532,25,Élevée,2.6170732206693867,Non Optimisé
4702,Togo,Maïs,27.68860521584283,28.641880639588827,1324.874652481648,58.55402536235341,8.177349174108938,83.71806747187132,398.09230141474825,93.99808662860772,77,Inondation,746.9490367065468,19,Moyenne,4.655557140770654,Optimisé
4703,Burkina Faso,Maïs,14.822214590247128,27.40980584520847,1341.209291161258,17.524078343840564,7.265158016751824,157.51535045746328,110.24605492259654,108.28984094282043,130,Sécheresse,287.75496835941,19,Moyenne,0.8847729649923992,Non Optimisé
4704,Ghana,Cacao,47.51044368575102,39.57009247031767,885.4456746058813,43.10108513748894,5.439331975242579,186.17623066939916,89.72100520035525,16.236571751013035,126,Inondation,1593.4103629302076,46,Faible,1.2203549220446872,Non Optimisé
4705,Ghana,Coton,35.245889052785294,24.52701710177068,767.4857965837878,58.34783714560516,7.299677339906497,188.71861321883387,428.9460348318712,95.12684191059893,77,Inondation,801.890478670755,22,Élevée,5.281666699329403,Optimisé
4706,Bénin,Coton,32.88902548929144,28.290427027686448,758.0952243210995,20.33355721994993,7.300154235282166,49.95938832402462,417.4094815773376,177.26370990783877,88,Aucune,1974.722273954421,12,Élevée,2.4927987253233117,Non Optimisé
4707,Nigeria,Manioc,30.53013141846061,26.145921430738035,777.2282436214991,52.002177372666985,8.197592352104696,109.74384591697034,333.101733763374,15.388845753166304,98,Vents violents,1062.927969353534,37,Faible,1.9801191698224208,Non Optimisé
4708,Sénégal,Maïs,37.14868262317861,23.432706813088625,1430.051673200161,24.824124520223243,5.525272510314739,158.9507431673337,31.275899024599376,167.33942694681534,113,Sécheresse,221.97450222798795,3,Faible,2.302861286812025,Moyennement Optimisé
4709,Ghana,Coton,38.89275715552505,25.989562964398893,395.397630648878,30.51670754755951,8.377416381804922,195.97335773717197,360.0254811159368,169.32401305587612,116,Vents violents,1549.7663945434613,8,Élevée,1.3382768892824508,Non Optimisé
4710,Sénégal,Riz,39.663546115120255,29.78633996182225,397.3296504921939,55.81255020176205,7.240657152007762,17.78557204098037,53.94702686839731,10.531094136962537,72,Sécheresse,817.6069233131889,29,Faible,2.745875511425843,Moyennement Optimisé
4711,Côte d'Ivoire,Riz,48.802189922254726,32.63227149537124,703.40115822418,12.905529500691513,5.773311355080422,154.25132629051242,198.4309752243372,182.7181897486589,136,Inondation,333.71742702413354,25,Moyenne,5.12258210107932,Optimisé
4712,Nigeria,Mil,20.85448586543598,32.33746841521493,1242.444566094989,32.426532781969094,6.539054919917318,90.27289242627069,419.6830675861716,145.9413895995399,128,Aucune,1158.4094607281288,19,Élevée,4.097949652379786,Optimisé
4713,Côte d'Ivoire,Cacao,12.510488130621344,35.45353127433262,1307.9016369820272,35.28572961973599,7.547184256100675,168.49193987541292,15.30975281447866,188.59586996078556,174,Aucune,572.863663513564,46,Faible,3.9116449586092368,Moyennement Optimisé
4714,Bénin,Riz,20.008095247995453,21.42548859753352,1273.1214902894724,55.04720328302454,4.689747145496893,150.20196276673602,317.1382663663857,186.53455352123265,82,Sécheresse,1884.628173909944,11,Moyenne,0.7696275812815505,Non Optimisé
4715,Burkina Faso,Riz,38.45652480118397,26.287174678135813,956.6147636709944,38.68906462723966,5.844905423572373,90.17223733786923,276.1906197751138,57.1769632082916,65,Inondation,1431.685088798896,26,Moyenne,5.4767579105959925,Optimisé
4716,Côte d'Ivoire,Cacao,27.264641609697524,27.05167030142416,1315.0283743383477,57.254240730580186,8.047789971044809,185.29606242077503,188.44088304235532,108.34743414742456,84,Vents violents,888.2035419915353,3,Moyenne,5.359812918389947,Optimisé
4717,Burkina Faso,Mil,43.3022126467841,33.844224194865085,450.61709556518576,25.89393879816759,4.927749461576353,73.48906192882627,106.5434005936212,102.97089604119748,137,Aucune,1563.103930629417,47,Élevée,5.255182522563488,Optimisé
4718,Togo,Riz,12.18902128303568,24.150062316856708,978.2439058876377,34.68260538191561,6.612025784002663,78.97353383426551,82.83521951532275,144.73463039855835,151,Vents violents,981.7749712327576,46,Faible,3.183880047502628,Moyennement Optimisé
4719,Mali,Coton,36.9828666002668,24.286061172088072,627.1132199262537,11.135702046272256,6.802272840851776,151.29680402998636,420.0162522455397,120.55736703514002,142,Sécheresse,1849.0628484018648,8,Élevée,1.7880581026561329,Non Optimisé
4720,Nigeria,Sorgho,12.842985584617484,21.90406265747515,555.0274208768767,59.4391836065296,5.64793871894986,52.90607673571643,55.3126447449801,193.1585729238706,73,Aucune,1452.7943884489775,21,Faible,2.6745319212370657,Non Optimisé
4721,Bénin,Coton,40.05617223101153,30.66589787177255,329.53607686605903,21.66418963294266,6.117311374475566,154.86252614656954,482.58409045276886,105.8789188292614,175,Aucune,1959.6475019880736,1,Élevée,2.614924115021922,Non Optimisé
4722,Sénégal,Cacao,22.19241297563697,34.53529550114423,674.2379297331402,56.44067864839591,8.140837592359489,159.6407324715853,98.04801572419748,80.98281527588868,169,Inondation,744.4879485086334,31,Moyenne,4.567063863856134,Optimisé
4723,Mali,Cacao,49.475944467269606,33.9530104269552,245.3709558252024,30.01136922472446,4.741562928180745,144.75160785862644,360.6778309764526,198.49854675174947,176,Aucune,1674.8457081861238,42,Faible,4.237862874907709,Optimisé
4724,Bénin,Riz,33.60232325568035,34.85594429191159,658.0852985335255,18.26013213402757,5.145633989426869,75.10232940441928,278.62220942095536,122.82547218523638,74,Vents violents,635.2908152996287,21,Faible,5.140662251434287,Optimisé
4725,Burkina Faso,Manioc,37.21564726363179,23.39143430708068,817.2620396359209,30.99348479766354,8.104751074715761,93.96666194273868,187.1878624926561,87.78935288835903,123,Sécheresse,744.3978594709389,38,Élevée,2.8931502921117187,Moyennement Optimisé
4726,Ghana,Sorgho,2.614838222037996,31.7311071808836,665.1123066950174,26.200319235141524,5.2172283855408494,110.93209522526377,457.1141589931986,77.21833102699728,179,Sécheresse,559.9797334426999,27,Élevée,5.532535958832677,Optimisé
4727,Sénégal,Coton,35.30184391422258,21.866432973191007,1202.565272369156,57.59053320708616,5.197060738479865,25.63539470396776,17.076512634679908,144.44632924442342,80,Inondation,1691.1776223318082,33,Faible,4.603418651053424,Optimisé
4728,Mali,Mil,21.231751411315035,39.33358668198562,564.971931840091,48.55773327443429,6.837829595816688,74.02218650705514,383.50951712691,178.94774888089836,175,Vents violents,1810.762492113028,47,Moyenne,5.038061737719178,Optimisé
4729,Mali,Cacao,16.49498649843509,22.10180022887996,297.35968392125835,20.371748918760236,8.437465516028128,32.6738532326396,369.8188046001837,43.60601878652137,74,Inondation,473.6567701553026,6,Élevée,1.8120737285082944,Non Optimisé
4730,Bénin,Cacao,39.86220109988611,37.55213720780185,458.8941686224968,37.00551625870476,6.287842433505015,55.30269033855224,417.80229002916445,80.7865415938584,149,Inondation,1743.7742295096104,3,Élevée,5.776230169679859,Optimisé
4731,Togo,Mil,11.817505932850404,20.76764573387185,1266.083151609562,43.49657047401273,6.589662064762773,180.1751181808702,445.8528544358422,22.456633815485155,140,Vents violents,1932.9512527571237,16,Faible,4.691440223545601,Optimisé
4732,Mali,Sorgho,9.500236951865595,30.622706717624315,1026.6912067095475,38.96656653789296,7.805613489221402,11.263365712588325,228.65785955478657,62.08919741465986,77,Inondation,1109.5340244731617,3,Moyenne,2.1710689097377647,Non Optimisé
4733,Togo,Mil,18.08819966950758,37.05517000501771,950.469899549799,55.83493401379168,7.2854253272173,110.78147847761144,337.544593430048,184.33142172104075,112,Aucune,560.9964254466541,13,Faible,2.591612491113747,Moyennement Optimisé
4734,Côte d'Ivoire,Manioc,31.65280872136029,32.69236686824069,900.0987502616674,15.64921813521181,8.484059952589007,87.02747073767556,287.61622894972834,132.56335684216754,159,Inondation,1869.4104630045704,37,Faible,3.8326937148475846,Non Optimisé
4735,Ghana,Cacao,13.237168578132769,29.876352366514425,1173.7617443407212,12.021865575776626,6.950738750266714,133.81716550363876,295.8608451256344,183.295276844908,118,Aucune,1855.500013076233,3,Élevée,1.0535715770718952,Non Optimisé
4736,Togo,Maïs,28.15052466101004,22.547418148037284,455.1775979279164,40.596631977951766,6.1786451948721,192.53082321459115,12.484027756770432,115.87373840854876,163,Aucune,349.9526624501234,17,Moyenne,4.816495751181482,Optimisé
4737,Mali,Maïs,19.549944897623444,33.18472531185254,472.64212869698537,47.26590301236571,5.834338310309663,91.67762120024727,481.4150864871147,197.5614532919279,152,Inondation,1921.146683954389,12,Faible,3.041514419914505,Non Optimisé
4738,Mali,Mil,20.13737411766299,32.046577254358304,369.273023849115,50.47346192407589,8.449839494901845,101.07988133863964,81.04677816516825,130.77471573614315,88,Inondation,676.5733699111104,41,Faible,4.686077373622908,Optimisé
4739,Togo,Cacao,10.554358236236029,29.17315719915468,641.1148680806028,20.55639517801558,7.733605612124479,23.91700094624538,207.1813721879832,147.0164143240567,142,Vents violents,940.1497700193146,49,Moyenne,2.180214537447939,Moyennement Optimisé
4740,Mali,Manioc,16.44419060185396,24.69873122059867,556.0589285619126,19.506031488024128,7.778985600592088,182.2577735026549,350.2043390259344,174.00203440238658,157,Inondation,1151.6538372652856,33,Élevée,5.27040994926141,Optimisé
4741,Nigeria,Mil,14.05536787952803,24.40224090217448,1389.7192857990206,51.92877040626871,5.277656690905793,77.7298552273274,106.539634677834,77.3725299753162,173,Vents violents,727.8718514042198,23,Faible,4.076894367259995,Optimisé
4742,Ghana,Maïs,12.550239953296275,39.40024259887039,216.15777672156395,26.876675999950024,6.34152987610184,8.429970032756673,58.06683946207486,66.29753563126866,113,Vents violents,222.77044185426,31,Élevée,2.947300207351064,Moyennement Optimisé
4743,Mali,Manioc,4.498589027994173,39.30117428658424,816.3887078501617,42.9834135421434,4.590835613941549,105.97266549468424,447.8680072208692,42.86705352788453,121,Inondation,1462.754367290244,46,Élevée,2.821947030769524,Non Optimisé
4744,Sénégal,Mil,21.936958312638616,38.73931163615741,1149.8516276395592,17.54056003415744,6.637677346677656,168.9430431422816,290.22932098787965,144.214675230591,154,Aucune,1562.828794431841,11,Élevée,1.3756660353220105,Non Optimisé
4745,Nigeria,Riz,12.611889873713352,30.3198766191445,1378.589746214952,50.04975848803972,4.795141129671979,118.18934646522725,67.35474137743431,165.5259762373553,133,Sécheresse,1109.166691716138,18,Moyenne,1.1687141654467097,Non Optimisé
4746,Togo,Maïs,48.0704336192626,39.76551546589212,1455.855839779308,58.04415676663993,5.287889192012832,119.72585436389,436.5078488803623,83.87397822745014,112,Aucune,917.6208152301843,11,Moyenne,0.5364267974913208,Non Optimisé
4747,Bénin,Maïs,30.284347733322384,25.948607898475537,290.087091862455,58.582483580423926,5.628008150966339,4.302611370649001,94.3336422324127,10.171753479826744,139,Sécheresse,1481.6714203970555,29,Élevée,3.184289124246211,Non Optimisé
4748,Côte d'Ivoire,Manioc,23.36984039597377,28.53771236181724,453.6080632715027,35.950618382135936,7.7687822916264,194.11560891950745,328.73537320157703,182.50082883980497,116,Sécheresse,1989.354494108822,31,Moyenne,5.772648745804915,Optimisé
4749,Côte d'Ivoire,Riz,17.230457554351293,23.48661924903101,1498.7326779542352,21.96479924797551,4.909855758550641,81.16890937761842,427.7716223120786,147.4516196685098,95,Sécheresse,1871.404472134572,24,Faible,0.7866858711429876,Non Optimisé
4750,Mali,Riz,23.30788876885236,29.282152717090668,607.5279495671443,17.05044823729557,8.129774412454886,28.372874059042783,309.8403133323239,178.28107207985718,65,Inondation,1169.2268843032405,27,Élevée,5.973755563577193,Optimisé
4751,Ghana,Coton,17.40253466878013,23.70053328405693,272.25521181144734,22.28668202460649,6.765180461793392,28.05215434101187,3.490702291218506,176.7453603736772,151,Vents violents,1653.0123879337243,19,Élevée,5.735470741103512,Optimisé
4752,Ghana,Cacao,42.91435315483908,21.32482033660216,1413.8042514656984,41.08164886054762,4.934914734922222,133.63864051528228,324.82005969525994,103.38898314577332,116,Sécheresse,518.3173918236344,20,Élevée,5.830049033869863,Optimisé
4753,Burkina Faso,Cacao,13.163952494624548,20.199612849775225,724.4253821838482,31.79386991409683,8.447746625375945,86.31206034961995,283.8721913193032,153.4043954653335,109,Sécheresse,808.2397101639206,17,Faible,2.990437663631229,Moyennement Optimisé
4754,Burkina Faso,Sorgho,14.358242377111376,27.569279628616272,578.3347148985558,33.87021315834779,4.508260986434959,10.71653730633566,264.0442810817177,171.08118522078527,127,Sécheresse,1925.3722173450697,48,Moyenne,3.10256208335891,Non Optimisé
4755,Togo,Maïs,35.62621432721615,37.95204231514717,395.7877452858264,33.71432145916716,5.151798344629823,17.23743384781922,153.06889174327898,18.322072449069253,157,Sécheresse,1155.5883768248675,12,Faible,4.514614779272239,Optimisé
4756,Togo,Sorgho,45.095910390208914,28.74784607058492,752.7562725282781,49.672312872007865,5.235492823896353,85.2589628894183,313.23925278916624,164.2392684592661,144,Sécheresse,1124.5418402973492,32,Élevée,2.6694710849879355,Non Optimisé
4757,Sénégal,Riz,34.165736848217534,32.912294484004484,678.1342146364592,51.56738539266649,7.972776314996497,159.1258222859799,8.259040643813831,105.06727958961147,60,Aucune,558.3123028459578,2,Faible,0.7236489429518032,Non Optimisé
4758,Sénégal,Manioc,4.6940683965477925,36.357914921977226,1401.3676222821202,10.69763005998002,5.8912957363558,28.49303018896576,259.07681006863606,77.54790480344658,159,Aucune,1036.458585844091,40,Élevée,3.2145530506109523,Non Optimisé
